Subject,Confidence,QBelief,Deviation,Conf_Rat,BDev
5db6ff8c7f9e6b000dd24a19,4,expectation_deviation_belief1,1,High,0.624964729
5e2093a7e10aa2000c631268,3,expectation_deviation_belief1,1,Med,0.624964729
5c8676deddda2d00012ad386,2,expectation_deviation_belief1,1,Low,0.624964729
5e876872ca754f08ceb52e9e,3,expectation_deviation_belief1,1,Med,0.624964729
5d4702f04f947a0001181420,4,expectation_deviation_belief1,0,High,0.5
5d62935aacd67c0015b06e8d,2,expectation_deviation_belief1,4,Low,0.999858916
5cfea2427b91e70001423ffb,3,expectation_deviation_belief1,2,Med,0.749929458
5daab7a060ac5d0014235b89,3,expectation_deviation_belief1,-1,Med,0.375035271
5ea9024a58a5ae36f0416ed6,3,expectation_deviation_belief1,1,Med,0.624964729
5ebc75d16a8f8f0c09ba480b,3,expectation_deviation_belief1,3,Med,0.874894187
5e13d5a0398bb6a1517fab4c,2,expectation_deviation_belief1,1,Low,0.624964729
5e921c1b451807056a5e85bb,4,expectation_deviation_belief1,3,High,0.874894187
5cf7bfff528ef50001e96f69,2,expectation_deviation_belief1,-1,Low,0.375035271
5e9b061b5eb4e3000a5ebc0b,4,expectation_deviation_belief1,0,High,0.5
56ec151f388e1d000a5924d0,3,expectation_deviation_belief1,1,Med,0.624964729
5e0e32ee1d4607573dc85b1f,3,expectation_deviation_belief1,1,Med,0.624964729
58474a9c89af6500017f4cd6,3,expectation_deviation_belief1,2,Med,0.749929458
5ecacb83b7f79d242d455216,4,expectation_deviation_belief1,2,High,0.749929458
5e7f64a99b18e463f74b0c91,4,expectation_deviation_belief1,4,High,0.999858916
5e84cf62eabe5c081ea860c5,2,expectation_deviation_belief1,1,Low,0.624964729
5ea523b2a7782138712c7e1b,5,expectation_deviation_belief1,1,High,0.624964729
5e602d66bc402a381b35f74a,2,expectation_deviation_belief1,2,Low,0.749929458
5e1276f7e69d0a912635da16,3,expectation_deviation_belief1,0,Med,0.5
559ef308fdf99b2616ff2a4f,3,expectation_deviation_belief1,1,Med,0.624964729
5ca272f5caf59c0001a942cb,5,expectation_deviation_belief1,0,High,0.5
5b25c819a7cee100011d9091,2,expectation_deviation_belief1,0,Low,0.5
5e3cba059e9d0b0b3663c90c,3,expectation_deviation_belief1,2,Med,0.749929458
5bd9fed6780d50000109c503,3,expectation_deviation_belief1,3,Med,0.874894187
5c801cd6aaf2af0016478e6f,4,expectation_deviation_belief1,0,High,0.5
5e614c386ee9b3017b83e4bc,3,expectation_deviation_belief1,0,Med,0.5
5eac2cc56665cc23af76e945,5,expectation_deviation_belief1,0,High,0.5
5e9b8957035d900898422c3c,3,expectation_deviation_belief1,3,Med,0.874894187
5edbf245e31b590a6e572482,4,expectation_deviation_belief1,1,High,0.624964729
5eb0deb2bd00da19c156f390,3,expectation_deviation_belief1,2,Med,0.749929458
5eaf33928c0ee3626f0036e5,4,expectation_deviation_belief1,1,High,0.624964729
5e700bdb6319c15ed8726932,4,expectation_deviation_belief1,3,High,0.874894187
5ec5ba3e981556631c1a78ba,3,expectation_deviation_belief1,0,Med,0.5
5e3889c805856605d1838c21,4,expectation_deviation_belief1,0,High,0.5
5bcd295277740000016ab0a5,4,expectation_deviation_belief1,0,High,0.5
5b15de5cbd9c310001570400,4,expectation_deviation_belief1,2,High,0.749929458
55b237e6fdf99b19ea79d2f7,3,expectation_deviation_belief1,2,Med,0.749929458
5db3b031efa9f6000cf02400,4,expectation_deviation_belief1,2,High,0.749929458
5e9a600390f4ad0f0f200993,3,expectation_deviation_belief1,2,Med,0.749929458
5ef110ef74978d1e943f0e7a,4,expectation_deviation_belief1,1,High,0.624964729
5b457ba9eb64c200015bbab1,3,expectation_deviation_belief1,3,Med,0.874894187
5ea3b1b9fc11ed33dde53561,4,expectation_deviation_belief1,0,High,0.5
5c8e1af5c6e10f00010d6212,5,expectation_deviation_belief1,0,High,0.5
5f5834134283933a1c3b42d0,2,expectation_deviation_belief1,2,Low,0.749929458
5ee150a384b8a1164fef6273,4,expectation_deviation_belief1,1,High,0.624964729
5eee3a583a975d29fd3e6f38,4,expectation_deviation_belief1,3,High,0.874894187
5c82d0ac51b0e00015cbd2fc,3,expectation_deviation_belief1,0,Med,0.5
58ac890076c5b70001662993,4,expectation_deviation_belief1,0,High,0.5
5bddd64b48428800013061a6,2,expectation_deviation_belief1,2,Low,0.749929458
5ee100c8ac33db0e30697284,4,expectation_deviation_belief1,0,High,0.5
5c1bc0ab84ff14000184c2ce,3,expectation_deviation_belief1,1,Med,0.624964729
5d849ee0a954540019f513dd,3,expectation_deviation_belief1,0,Med,0.5
5f4d1371c20934977e621ac3,5,expectation_deviation_belief1,4,High,0.999858916
5f4ee7ff2c5da213f015a27e,3,expectation_deviation_belief1,0,Med,0.5
5d74001d391b6600175f433b,3,expectation_deviation_belief1,2,Med,0.749929458
5484fd09fdf99b38dfb9645c,2,expectation_deviation_belief1,1,Low,0.624964729
5f5d967f60d7fa5fdca4cc4f,2,expectation_deviation_belief1,1,Low,0.624964729
559d9916fdf99b1e2b2dc6b8,1,expectation_deviation_belief1,3,Low,0.874894187
5a03d20a7ecfc50001be0a7a,3,expectation_deviation_belief1,3,Med,0.874894187
5e2a425609072a0abb76094b,4,expectation_deviation_belief1,2,High,0.749929458
5dcf0e94fce60605794da411,4,expectation_deviation_belief1,2,High,0.749929458
5ee8fdbb6b0e1325a483f9fa,5,expectation_deviation_belief1,2,High,0.749929458
5f3b4854ac7ac783ce22070e,4,expectation_deviation_belief1,1,High,0.624964729
5f3ed5c238cf461818f961b0,3,expectation_deviation_belief1,0,Med,0.5
5c6319a0b73d590001ae789d,4,expectation_deviation_belief1,3,High,0.874894187
5e38e79295ff561112eae457,4,expectation_deviation_belief1,2,High,0.749929458
5a91877e777df200015fa0f5,4,expectation_deviation_belief1,1,High,0.624964729
5f4a7a00dc1bde60ab8f7ac5,4,expectation_deviation_belief1,1,High,0.624964729
5e6da92a65f32b372cf0fbdc,2,expectation_deviation_belief1,0,Low,0.5
5f6e36c7f042f033d0f97bc1,4,expectation_deviation_belief1,-1,High,0.375035271
5f59dc445d3541000c150f40,2,expectation_deviation_belief1,2,Low,0.749929458
5cfdd7d53ca1bb00011030d4,4,expectation_deviation_belief1,1,High,0.624964729
5825ecee95f3030001cf889a,2,expectation_deviation_belief1,1,Low,0.624964729
5dcaf5db575da17c63ebb51b,4,expectation_deviation_belief1,-2,High,0.250070542
5f7392562b5e060e795d20db,2,expectation_deviation_belief1,3,Low,0.874894187
56f9364e895094000c8f4967,5,expectation_deviation_belief1,0,High,0.5
56259489ed6e5a0005c80fde,4,expectation_deviation_belief1,3,High,0.874894187
5ee2c239f4ec4b804a79cf80,3,expectation_deviation_belief1,1,Med,0.624964729
5bdbf2d92562330001b8d056,2,expectation_deviation_belief1,2,Low,0.749929458
5ace650a436f550001004f87,4,expectation_deviation_belief1,-1,High,0.375035271
5f94a8e7fa8c422fc88940b0,3,expectation_deviation_belief1,2,Med,0.749929458
5e63e24eaf3bd51660031dbe,5,expectation_deviation_belief1,0,High,0.5
5d8fea94efcbb5001756364b,5,expectation_deviation_belief1,2,High,0.749929458
5f4c4b277200c9868db9d43f,3,expectation_deviation_belief1,1,Med,0.624964729
5f49f3262a3d07563d14a7f1,3,expectation_deviation_belief1,2,Med,0.749929458
5ee09c1a0c2ad1027f541f53,3,expectation_deviation_belief1,4,Med,0.999858916
5ef1980b60a4447bc1a5408c,2,expectation_deviation_belief1,1,Low,0.624964729
5d305152b2cfe00019231a2a,4,expectation_deviation_belief1,2,High,0.749929458
56fa002e8425ef000b3a4276,3,expectation_deviation_belief1,2,Med,0.749929458
5ec2feeb47c4471339d3b2ce,3,expectation_deviation_belief1,0,Med,0.5
5e9fc65dee2ccf178f0e413f,3,expectation_deviation_belief1,2,Med,0.749929458
5d264dc7e4a0cb001a3efea6,3,expectation_deviation_belief1,2,Med,0.749929458
5f7d3ace29e51d20f794994a,2,expectation_deviation_belief1,2,Low,0.749929458
5e28e8730fd86a0a19e084cd,2,expectation_deviation_belief1,2,Low,0.749929458
5f2a12f5837dd81e5881b7cc,2,expectation_deviation_belief1,2,Low,0.749929458
5a49d6a06d85f80001c25bc4,2,expectation_deviation_belief1,2,Low,0.749929458
5e1c138a2bf9514062e4de6b,2,expectation_deviation_belief1,3,Low,0.874894187
5f16f559325a640008bb9a07,3,expectation_deviation_belief1,1,Med,0.624964729
5f4c5105ad5ee685d48bcca2,5,expectation_deviation_belief1,4,High,0.999858916
5f2853a8e736e613955f73bf,4,expectation_deviation_belief1,0,High,0.5
5f1a30f8e8cd9a11b2832182,2,expectation_deviation_belief1,2,Low,0.749929458
5c6d590ca190e0000103ec5f,4,expectation_deviation_belief1,1,High,0.624964729
5c57c06ed05b82000139682e,3,expectation_deviation_belief1,3,Med,0.874894187
5c0990b854deae0001ac693c,3,expectation_deviation_belief1,0,Med,0.5
5c101f812a1a620001f04007,3,expectation_deviation_belief1,0,Med,0.5
5c2fcd716ea6880001dc8e3d,4,expectation_deviation_belief1,1,High,0.624964729
5c9527e29e4f7400011e1571,3,expectation_deviation_belief1,1,Med,0.624964729
5dd2c9f2c925a82e5167ef8b,4,expectation_deviation_belief1,1,High,0.624964729
5b7cbe9db630cf000125dffe,2,expectation_deviation_belief1,3,Low,0.874894187
59296fb2e8a7ff000163f033,4,expectation_deviation_belief1,0,High,0.5
5f9c3ecd9a95b50a57842e5c,4,expectation_deviation_belief1,2,High,0.749929458
5d94794a521f890016f93604,4,expectation_deviation_belief1,0,High,0.5
599ec7dc617ca80001fcd124,5,expectation_deviation_belief1,0,High,0.5
5e531b2205acdb33c0f5f24c,3,expectation_deviation_belief1,2,Med,0.749929458
5dd3e9d93228863b9c89ad1a,2,expectation_deviation_belief1,1,Low,0.624964729
5dbaded2af6b8e0e8c3632ed,4,expectation_deviation_belief1,0,High,0.5
5c12521fbf739a0001cfeb03,3,expectation_deviation_belief1,-3,Med,0.125105813
5db0a97f127d4000117cdfa0,4,expectation_deviation_belief1,2,High,0.749929458
5b26ed8a8ecf3f0001619040,2,expectation_deviation_belief1,3,Low,0.874894187
58e79ac632bebb0001b741ec,4,expectation_deviation_belief1,-1,High,0.375035271
5bf08e67d63d690001360a79,3,expectation_deviation_belief1,3,Med,0.874894187
5b707a406f0ed10001bfb973,1,expectation_deviation_belief1,2,Low,0.749929458
5f4c4dd50a92c286c1972f06,3,expectation_deviation_belief1,2,Med,0.749929458
5f3ac1732efa0a74f975b1a8,4,expectation_deviation_belief1,2,High,0.749929458
5ea70b0537c5170b90ece8ac,2,expectation_deviation_belief1,1,Low,0.624964729
5b9efb73d1ff7a00013bfe84,2,expectation_deviation_belief1,1,Low,0.624964729
5f4813c94e8b081877fb26a6,3,expectation_deviation_belief1,2,Med,0.749929458
5a947fb0f05361000171b5a3,3,expectation_deviation_belief1,1,Med,0.624964729
5e89fdffad009e010e958ee7,3,expectation_deviation_belief1,-4,Med,0.000141084
5a5c23afe0cf3d0001268781,3,expectation_deviation_belief1,1,Med,0.624964729
5f50732850c7c600098593df,2,expectation_deviation_belief1,0,Low,0.5
5e2ac2aa0038f21089a533a4,5,expectation_deviation_belief1,3,High,0.874894187
59977c8ba7b2400001523396,4,expectation_deviation_belief1,1,High,0.624964729
5a5d7a42acc75b00017a8193,3,expectation_deviation_belief1,1,Med,0.624964729
5ecaa9b289161d043d541b6c,4,expectation_deviation_belief1,0,High,0.5
599be3660ed7ae0001991db9,2,expectation_deviation_belief1,2,Low,0.749929458
5f773334d74b082186824cac,4,expectation_deviation_belief1,2,High,0.749929458
5dea8a8fcd6328000aeb1cf4,3,expectation_deviation_belief1,0,Med,0.5
5e3d679eaa341501c1a5a90b,3,expectation_deviation_belief1,0,Med,0.5
5aeeb4903c80f200013af2ed,5,expectation_deviation_belief1,3,High,0.874894187
5dc59aea37023940a0860dea,3,expectation_deviation_belief1,0,Med,0.5
5e3adfc595ff562fbdd130fa,2,expectation_deviation_belief1,1,Low,0.624964729
5f26a21c70a6d23f6032b1ea,4,expectation_deviation_belief1,2,High,0.749929458
5c58e01e6f4ec5000164c35a,3,expectation_deviation_belief1,0,Med,0.5
5f482b0da1cde52de45f174c,4,expectation_deviation_belief1,3,High,0.874894187
5e1a288a1859772a7ff2700a,2,expectation_deviation_belief1,-2,Low,0.250070542
5e9420fb792513752fd18744,4,expectation_deviation_belief1,0,High,0.5
5c39606586c1450001a9675d,5,expectation_deviation_belief1,0,High,0.5
5de9ca36a484410fdd8a928b,4,expectation_deviation_belief1,1,High,0.624964729
559fa17cfdf99b69c369d364,4,expectation_deviation_belief1,1,High,0.624964729
5ec771e68288e91bf1919096,4,expectation_deviation_belief1,3,High,0.874894187
5f6c102b6ec04317fc9a8127,4,expectation_deviation_belief1,-1,High,0.375035271
5e4a59b502b78f4a232c0cff,1,expectation_deviation_belief1,1,Low,0.624964729
5f034b403ad29e529145f174,4,expectation_deviation_belief1,1,High,0.624964729
5ea5dd6605b5170963934a65,3,expectation_deviation_belief1,3,Med,0.874894187
5e795b321feceb5164cd115d,3,expectation_deviation_belief1,1,Med,0.624964729
5fa322092858085f30d5b011,3,expectation_deviation_belief1,0,Med,0.5
5f50468c0868af1baaec306c,4,expectation_deviation_belief1,0,High,0.5
570521cfde5095001018a0c8,3,expectation_deviation_belief1,0,Med,0.5
5b97f70161c19e00018db4a8,2,expectation_deviation_belief1,1,Low,0.624964729
5b3e3a299a6a140001222ea1,3,expectation_deviation_belief1,2,Med,0.749929458
557d84c8fdf99b4d577438df,4,expectation_deviation_belief1,0,High,0.5
5db3029ffa4efa000a145bde,5,expectation_deviation_belief1,2,High,0.749929458
54af2a48fdf99b09c01b3801,4,expectation_deviation_belief1,0,High,0.5
5e46f51bc3298c1bf813a984,2,expectation_deviation_belief1,1,Low,0.624964729
5f2502c10858c4143fafa023,4,expectation_deviation_belief1,0,High,0.5
592e85797b619d0001cb07e9,1,expectation_deviation_belief1,1,Low,0.624964729
5f5feca329bdfb0cfc2a8928,5,expectation_deviation_belief1,0,High,0.5
5f723cf881f5c0159cfa6da1,2,expectation_deviation_belief1,0,Low,0.5
5e3d91a08dfa83000c9f4d36,4,expectation_deviation_belief1,1,High,0.624964729
5ee9b0eb623285360eda1910,4,expectation_deviation_belief1,2,High,0.749929458
5eb030b6e679c6080c9b2350,3,expectation_deviation_belief1,0,Med,0.5
5e87e49bb69f7b469f03cc68,2,expectation_deviation_belief1,0,Low,0.5
5c3027ef69d7820001063974,2,expectation_deviation_belief1,1,Low,0.624964729
5d6edb6ada16690017c9b828,1,expectation_deviation_belief1,2,Low,0.749929458
5f500418133110165a1539a9,4,expectation_deviation_belief1,2,High,0.749929458
5f0dec5bb2612205fe864ab6,3,expectation_deviation_belief1,0,Med,0.5
5c83f1ed20b39a001440b6b1,4,expectation_deviation_belief1,1,High,0.624964729
5f5f039252a9217cad40cc18,3,expectation_deviation_belief1,-2,Med,0.250070542
5be2e7e491deed00015adcb0,2,expectation_deviation_belief1,1,Low,0.624964729
5c6b2f0d5b27b00001a3561f,3,expectation_deviation_belief1,-2,Med,0.250070542
5ec453f93ba6b432bdf01d58,2,expectation_deviation_belief1,2,Low,0.749929458
5c7a94dc8fbcb100146b6dc7,4,expectation_deviation_belief1,2,High,0.749929458
5ecffcc0d483170a794928e9,4,expectation_deviation_belief1,1,High,0.624964729
59347d4f53490b0001563e47,4,expectation_deviation_belief1,2,High,0.749929458
5d1d3f10d5669200017b4e46,3,expectation_deviation_belief1,0,Med,0.5
5e975c32ca82b62079dc8f7c,2,expectation_deviation_belief1,-1,Low,0.375035271
5dae25fc2e361800135fbd02,4,expectation_deviation_belief1,1,High,0.624964729
5df58b28ecb3ea3ed1ceea37,3,expectation_deviation_belief1,1,Med,0.624964729
5e770f11a9d3b527c662aa23,3,expectation_deviation_belief1,1,Med,0.624964729
5d453e8723a5bb0001492546,5,expectation_deviation_belief1,0,High,0.5
58ed2be2a083320001a13783,4,expectation_deviation_belief1,1,High,0.624964729
5f52e45ad408d55fa156aa21,3,expectation_deviation_belief1,2,Med,0.749929458
5e3dff6b8714b707b9a258b0,2,expectation_deviation_belief1,2,Low,0.749929458
5f1703a31ea06d025b729ad9,4,expectation_deviation_belief1,0,High,0.5
5d1618630b1f87001715eca7,2,expectation_deviation_belief1,3,Low,0.874894187
5e8d44819163b611f62d706c,4,expectation_deviation_belief1,-1,High,0.375035271
5f5d48f1c6768e5bcae08170,5,expectation_deviation_belief1,2,High,0.749929458
5c5deed04ee81200018ebb4a,4,expectation_deviation_belief1,3,High,0.874894187
5f2a13417b4ac51dc95d38c1,3,expectation_deviation_belief1,2,Med,0.749929458
5d14cea059c33d0001f19bb3,3,expectation_deviation_belief1,1,Med,0.624964729
5f9803e732d857040c277dd9,4,expectation_deviation_belief1,0,High,0.5
5edc3b7a96a72790ae256a1d,5,expectation_deviation_belief1,-4,High,0.000141084
5e7c987c0d34ae2d8f9c7d8e,5,expectation_deviation_belief1,2,High,0.749929458
5d256c9b3eee7d001541a073,3,expectation_deviation_belief1,3,Med,0.874894187
5987c9f26ab9880001b5b04d,2,expectation_deviation_belief1,2,Low,0.749929458
5dd106ec7beb291ab1c63d0f,3,expectation_deviation_belief1,4,Med,0.999858916
5d478068ff3efc001a89d7de,4,expectation_deviation_belief1,1,High,0.624964729
5ceff2032de4e90015c822c4,3,expectation_deviation_belief1,-1,Med,0.375035271
5d4e24cdcc0b630001a2698d,3,expectation_deviation_belief1,0,Med,0.5
5e0d416d13ec504cb9c43cbf,4,expectation_deviation_belief1,1,High,0.624964729
5c7dcd11f066ff001568e56a,4,expectation_deviation_belief1,2,High,0.749929458
5f0963c6310eaf000b922e94,4,expectation_deviation_belief1,0,High,0.5
5b9ec956c8a17f000171f7ad,3,expectation_deviation_belief1,-1,Med,0.375035271
5e9aa65a9d211b140b6919f7,4,expectation_deviation_belief1,0,High,0.5
5ed8c264d134c803a2670e4c,2,expectation_deviation_belief1,-2,Low,0.250070542
5d4b265b72db9d0015e8aac6,2,expectation_deviation_belief1,0,Low,0.5
5e7d031be805560ae6b93dba,2,expectation_deviation_belief1,0,Low,0.5
5aa55cf8dbdb470001ef4cc5,1,expectation_deviation_belief1,2,Low,0.749929458
5a7cb079aa46dd00016b5bfb,3,expectation_deviation_belief1,0,Med,0.5
5c3fb71b36052e00016bb1a6,2,expectation_deviation_belief1,2,Low,0.749929458
5ee2b44f470fa7446a470c8d,4,expectation_deviation_belief1,0,High,0.5
5e6869e6fe7f431210ced3f1,1,expectation_deviation_belief1,1,Low,0.624964729
5debccb0389fde2b5e13fcea,5,expectation_deviation_belief1,0,High,0.5
5c11f8202b16ba0001c8b764,4,expectation_deviation_belief1,2,High,0.749929458
5e5d641259df370779040d9e,3,expectation_deviation_belief1,2,Med,0.749929458
5aeda69f9457e00001054d76,4,expectation_deviation_belief1,0,High,0.5
5f48348c7dfbf12d50c6a7ec,3,expectation_deviation_belief1,1,Med,0.624964729
589a46af57995d0001a8a03a,3,expectation_deviation_belief1,0,Med,0.5
5a708ef2f1530b000103bfab,2,expectation_deviation_belief1,-2,Low,0.250070542
5eb24b26f30ede1a6ae46c14,5,expectation_deviation_belief1,1,High,0.624964729
5ea7434507a21c11406c58d6,2,expectation_deviation_belief1,2,Low,0.749929458
5c5aecc774a76f0001a25ced,3,expectation_deviation_belief1,-1,Med,0.375035271
583f12f545073d0001fac52d,4,expectation_deviation_belief1,2,High,0.749929458
5dc091fa9be08f03fb01a816,3,expectation_deviation_belief1,1,Med,0.624964729
5e2b0d34a8dc8c000cc53114,5,expectation_deviation_belief1,1,High,0.624964729
5ab415206db3e700011bde54,4,expectation_deviation_belief1,2,High,0.749929458
5cec2163d439ae0016596611,3,expectation_deviation_belief1,0,Med,0.5
57b9bafdfc23450001acc1ac,3,expectation_deviation_belief1,2,Med,0.749929458
5ac6cc039534ba0001c75642,2,expectation_deviation_belief1,3,Low,0.874894187
5cb9ca6814b3cb0017e4f7dd,2,expectation_deviation_belief1,2,Low,0.749929458
5f29aacd4eeb0b10914d3dc5,5,expectation_deviation_belief1,4,High,0.999858916
5c720c7278263500015665f9,4,expectation_deviation_belief1,0,High,0.5
5ef428a45311db1c83d82b34,2,expectation_deviation_belief1,1,Low,0.624964729
5edad5d3b940fe72e6c321ac,3,expectation_deviation_belief1,1,Med,0.624964729
5cb52a1e33f33d0001249130,3,expectation_deviation_belief1,3,Med,0.874894187
5e2784b2cf46ff9ab1191cc9,3,expectation_deviation_belief1,2,Med,0.749929458
5c5732a80a537a00019ea4eb,4,expectation_deviation_belief1,1,High,0.624964729
5b197b8088ee7400012ae154,3,expectation_deviation_belief1,3,Med,0.874894187
5d204134abea8100173fa8a4,2,expectation_deviation_belief1,4,Low,0.999858916
5b76d0f5fca8d9000139404c,3,expectation_deviation_belief1,0,Med,0.5
5bdc4d25a49c2800019e1c24,2,expectation_deviation_belief1,2,Low,0.749929458
5f109c350780b10d05983394,4,expectation_deviation_belief1,1,High,0.624964729
56e6a66af6ed900006a5867c,2,expectation_deviation_belief1,0,Low,0.5
5d329756062745001921494a,3,expectation_deviation_belief1,-1,Med,0.375035271
5eea591930ca5f0ddaa75a7f,4,expectation_deviation_belief1,0,High,0.5
5e1414d158a5c7a5a1d99be3,4,expectation_deviation_belief1,4,High,0.999858916
5dfcfabe2b12bd9d55590694,4,expectation_deviation_belief1,3,High,0.874894187
5ea963dc8304320363c8398c,3,expectation_deviation_belief1,0,Med,0.5
5ecd649985aa0b0c194928bb,2,expectation_deviation_belief1,0,Low,0.5
5ed2109da3c8c204b76f6cd5,4,expectation_deviation_belief1,0,High,0.5
