Subject,Confidence,Q,Deviation,Conf_Rat,BDev,Mem
5e44399336d11f01939401eb,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
5ea08654ea87f206588b6b50,3,expectation_deviation_belief1,-1,Med,0.375035271,Bel
5de481c2a49875052fcf6dee,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
5c935d881754ba001b25697a,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
5ea9704edf73440535b5e34d,1,expectation_deviation_belief1,3,Low,0.874894187,Bel
5eaa605c7c3cbc1f14421a94,4,expectation_deviation_belief1,2,High,0.749929458,Bel
5eda5c5faf7c7f08a2f68cb7,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
5bef87523d79ff0001275154,3,expectation_deviation_belief1,0,Med,0.5,Bel
5ea77b0161f86b151f475c8f,3,expectation_deviation_belief1,0,Med,0.5,Bel
5d5067b25371ae00191f69c4,4,expectation_deviation_belief1,0,High,0.5,Bel
5d78647e4dadc9001a3e34dd,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
5591cd21fdf99b63126f6c60,5,expectation_deviation_belief1,2,High,0.749929458,Bel
5aa806e7777df200016088c5,5,expectation_deviation_belief1,1,High,0.624964729,Bel
5ef05a7425018a31e8bb3c68,3,expectation_deviation_belief1,-2,Med,0.250070542,Bel
5d045502bdeaa5000165e935,3,expectation_deviation_belief1,0,Med,0.5,Bel
5c4de8f726093e000134ee6e,4,expectation_deviation_belief1,0,High,0.5,Bel
5eb2f1a1ce5ba10ab2c0a042,3,expectation_deviation_belief1,-1,Med,0.375035271,Bel
5dd1ab5dd3ac2a21600f87b8,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
5e935ec0ba38620009a3b0d8,4,expectation_deviation_belief1,3,High,0.874894187,Bel
5e9a567a22a6fa0ee4cf44f1,3,expectation_deviation_belief1,0,Med,0.5,Bel
5eba34aa6f816b16d72f49e1,3,expectation_deviation_belief1,-1,Med,0.375035271,Bel
5df97abeabec5d6fcbbc764d,2,expectation_deviation_belief1,3,Low,0.874894187,Bel
5c586f5eee248f00016b7fe7,4,expectation_deviation_belief1,2,High,0.749929458,Bel
57656f6c2bfddf000125cce5,3,expectation_deviation_belief1,2,Med,0.749929458,Bel
5e40774a2ee93c2ae0ecad03,2,expectation_deviation_belief1,0,Low,0.5,Bel
5e23646fd3ba5760bca7801c,5,expectation_deviation_belief1,1,High,0.624964729,Bel
5eeab761609f0d1df85d61bf,3,expectation_deviation_belief1,3,Med,0.874894187,Bel
5e8b835818346405e2571585,3,expectation_deviation_belief1,0,Med,0.5,Bel
5dd0c43acaee3e187643d32b,3,expectation_deviation_belief1,3,Med,0.874894187,Bel
5cfbdcec8483c6001930c1b1,4,expectation_deviation_belief1,1,High,0.624964729,Bel
5db6ff8c7f9e6b000dd24a19,4,expectation_deviation_belief1,1,High,0.624964729,Bel
5e2093a7e10aa2000c631268,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
5c8676deddda2d00012ad386,2,expectation_deviation_belief1,1,Low,0.624964729,Bel
5e876872ca754f08ceb52e9e,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
5d4702f04f947a0001181420,4,expectation_deviation_belief1,0,High,0.5,Bel
5d62935aacd67c0015b06e8d,2,expectation_deviation_belief1,4,Low,0.999858916,Bel
5cfea2427b91e70001423ffb,3,expectation_deviation_belief1,2,Med,0.749929458,Bel
5daab7a060ac5d0014235b89,3,expectation_deviation_belief1,-1,Med,0.375035271,Bel
5ea9024a58a5ae36f0416ed6,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
5ebc75d16a8f8f0c09ba480b,3,expectation_deviation_belief1,3,Med,0.874894187,Bel
5e13d5a0398bb6a1517fab4c,2,expectation_deviation_belief1,1,Low,0.624964729,Bel
5e921c1b451807056a5e85bb,4,expectation_deviation_belief1,3,High,0.874894187,Bel
5cf7bfff528ef50001e96f69,2,expectation_deviation_belief1,-1,Low,0.375035271,Bel
5e9b061b5eb4e3000a5ebc0b,4,expectation_deviation_belief1,0,High,0.5,Bel
56ec151f388e1d000a5924d0,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
5e0e32ee1d4607573dc85b1f,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
58474a9c89af6500017f4cd6,3,expectation_deviation_belief1,2,Med,0.749929458,Bel
5ecacb83b7f79d242d455216,4,expectation_deviation_belief1,2,High,0.749929458,Bel
5e7f64a99b18e463f74b0c91,4,expectation_deviation_belief1,4,High,0.999858916,Bel
5e84cf62eabe5c081ea860c5,2,expectation_deviation_belief1,1,Low,0.624964729,Bel
5ea523b2a7782138712c7e1b,5,expectation_deviation_belief1,1,High,0.624964729,Bel
5e602d66bc402a381b35f74a,2,expectation_deviation_belief1,2,Low,0.749929458,Bel
5e1276f7e69d0a912635da16,3,expectation_deviation_belief1,0,Med,0.5,Bel
559ef308fdf99b2616ff2a4f,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
5ca272f5caf59c0001a942cb,5,expectation_deviation_belief1,0,High,0.5,Bel
5b25c819a7cee100011d9091,2,expectation_deviation_belief1,0,Low,0.5,Bel
5e3cba059e9d0b0b3663c90c,3,expectation_deviation_belief1,2,Med,0.749929458,Bel
5bd9fed6780d50000109c503,3,expectation_deviation_belief1,3,Med,0.874894187,Bel
5c801cd6aaf2af0016478e6f,4,expectation_deviation_belief1,0,High,0.5,Bel
5e614c386ee9b3017b83e4bc,3,expectation_deviation_belief1,0,Med,0.5,Bel
5eac2cc56665cc23af76e945,5,expectation_deviation_belief1,0,High,0.5,Bel
5e9b8957035d900898422c3c,3,expectation_deviation_belief1,3,Med,0.874894187,Bel
5edbf245e31b590a6e572482,4,expectation_deviation_belief1,1,High,0.624964729,Bel
5eb0deb2bd00da19c156f390,3,expectation_deviation_belief1,2,Med,0.749929458,Bel
5eaf33928c0ee3626f0036e5,4,expectation_deviation_belief1,1,High,0.624964729,Bel
5e700bdb6319c15ed8726932,4,expectation_deviation_belief1,3,High,0.874894187,Bel
5ec5ba3e981556631c1a78ba,3,expectation_deviation_belief1,0,Med,0.5,Bel
5e3889c805856605d1838c21,4,expectation_deviation_belief1,0,High,0.5,Bel
5bcd295277740000016ab0a5,4,expectation_deviation_belief1,0,High,0.5,Bel
5b15de5cbd9c310001570400,4,expectation_deviation_belief1,2,High,0.749929458,Bel
55b237e6fdf99b19ea79d2f7,3,expectation_deviation_belief1,2,Med,0.749929458,Bel
5db3b031efa9f6000cf02400,4,expectation_deviation_belief1,2,High,0.749929458,Bel
5e9a600390f4ad0f0f200993,3,expectation_deviation_belief1,2,Med,0.749929458,Bel
5ef110ef74978d1e943f0e7a,4,expectation_deviation_belief1,1,High,0.624964729,Bel
5b457ba9eb64c200015bbab1,3,expectation_deviation_belief1,3,Med,0.874894187,Bel
5ea3b1b9fc11ed33dde53561,4,expectation_deviation_belief1,0,High,0.5,Bel
5c8e1af5c6e10f00010d6212,5,expectation_deviation_belief1,0,High,0.5,Bel
5f5834134283933a1c3b42d0,2,expectation_deviation_belief1,2,Low,0.749929458,Bel
5ee150a384b8a1164fef6273,4,expectation_deviation_belief1,1,High,0.624964729,Bel
5eee3a583a975d29fd3e6f38,4,expectation_deviation_belief1,3,High,0.874894187,Bel
5c82d0ac51b0e00015cbd2fc,3,expectation_deviation_belief1,0,Med,0.5,Bel
58ac890076c5b70001662993,4,expectation_deviation_belief1,0,High,0.5,Bel
5bddd64b48428800013061a6,2,expectation_deviation_belief1,2,Low,0.749929458,Bel
5ee100c8ac33db0e30697284,4,expectation_deviation_belief1,0,High,0.5,Bel
5c1bc0ab84ff14000184c2ce,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
5d849ee0a954540019f513dd,3,expectation_deviation_belief1,0,Med,0.5,Bel
5f4d1371c20934977e621ac3,5,expectation_deviation_belief1,4,High,0.999858916,Bel
5f4ee7ff2c5da213f015a27e,3,expectation_deviation_belief1,0,Med,0.5,Bel
5d74001d391b6600175f433b,3,expectation_deviation_belief1,2,Med,0.749929458,Bel
5484fd09fdf99b38dfb9645c,2,expectation_deviation_belief1,1,Low,0.624964729,Bel
5f5d967f60d7fa5fdca4cc4f,2,expectation_deviation_belief1,1,Low,0.624964729,Bel
559d9916fdf99b1e2b2dc6b8,1,expectation_deviation_belief1,3,Low,0.874894187,Bel
5a03d20a7ecfc50001be0a7a,3,expectation_deviation_belief1,3,Med,0.874894187,Bel
5e2a425609072a0abb76094b,4,expectation_deviation_belief1,2,High,0.749929458,Bel
5dcf0e94fce60605794da411,4,expectation_deviation_belief1,2,High,0.749929458,Bel
5ee8fdbb6b0e1325a483f9fa,5,expectation_deviation_belief1,2,High,0.749929458,Bel
5f3b4854ac7ac783ce22070e,4,expectation_deviation_belief1,1,High,0.624964729,Bel
5f3ed5c238cf461818f961b0,3,expectation_deviation_belief1,0,Med,0.5,Bel
5c6319a0b73d590001ae789d,4,expectation_deviation_belief1,3,High,0.874894187,Bel
5e38e79295ff561112eae457,4,expectation_deviation_belief1,2,High,0.749929458,Bel
5a91877e777df200015fa0f5,4,expectation_deviation_belief1,1,High,0.624964729,Bel
5f4a7a00dc1bde60ab8f7ac5,4,expectation_deviation_belief1,1,High,0.624964729,Bel
5e6da92a65f32b372cf0fbdc,2,expectation_deviation_belief1,0,Low,0.5,Bel
5f6e36c7f042f033d0f97bc1,4,expectation_deviation_belief1,-1,High,0.375035271,Bel
5f59dc445d3541000c150f40,2,expectation_deviation_belief1,2,Low,0.749929458,Bel
5cfdd7d53ca1bb00011030d4,4,expectation_deviation_belief1,1,High,0.624964729,Bel
5825ecee95f3030001cf889a,2,expectation_deviation_belief1,1,Low,0.624964729,Bel
5dcaf5db575da17c63ebb51b,4,expectation_deviation_belief1,-2,High,0.250070542,Bel
5f7392562b5e060e795d20db,2,expectation_deviation_belief1,3,Low,0.874894187,Bel
56f9364e895094000c8f4967,5,expectation_deviation_belief1,0,High,0.5,Bel
56259489ed6e5a0005c80fde,4,expectation_deviation_belief1,3,High,0.874894187,Bel
5ee2c239f4ec4b804a79cf80,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
5bdbf2d92562330001b8d056,2,expectation_deviation_belief1,2,Low,0.749929458,Bel
5ace650a436f550001004f87,4,expectation_deviation_belief1,-1,High,0.375035271,Bel
5f94a8e7fa8c422fc88940b0,3,expectation_deviation_belief1,2,Med,0.749929458,Bel
5e63e24eaf3bd51660031dbe,5,expectation_deviation_belief1,0,High,0.5,Bel
5d8fea94efcbb5001756364b,5,expectation_deviation_belief1,2,High,0.749929458,Bel
5f4c4b277200c9868db9d43f,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
5f49f3262a3d07563d14a7f1,3,expectation_deviation_belief1,2,Med,0.749929458,Bel
5ee09c1a0c2ad1027f541f53,3,expectation_deviation_belief1,4,Med,0.999858916,Bel
5ef1980b60a4447bc1a5408c,2,expectation_deviation_belief1,1,Low,0.624964729,Bel
5d305152b2cfe00019231a2a,4,expectation_deviation_belief1,2,High,0.749929458,Bel
56fa002e8425ef000b3a4276,3,expectation_deviation_belief1,2,Med,0.749929458,Bel
5ec2feeb47c4471339d3b2ce,3,expectation_deviation_belief1,0,Med,0.5,Bel
5e9fc65dee2ccf178f0e413f,3,expectation_deviation_belief1,2,Med,0.749929458,Bel
5d264dc7e4a0cb001a3efea6,3,expectation_deviation_belief1,2,Med,0.749929458,Bel
5f7d3ace29e51d20f794994a,2,expectation_deviation_belief1,2,Low,0.749929458,Bel
5e28e8730fd86a0a19e084cd,2,expectation_deviation_belief1,2,Low,0.749929458,Bel
5f2a12f5837dd81e5881b7cc,2,expectation_deviation_belief1,2,Low,0.749929458,Bel
5a49d6a06d85f80001c25bc4,2,expectation_deviation_belief1,2,Low,0.749929458,Bel
5e1c138a2bf9514062e4de6b,2,expectation_deviation_belief1,3,Low,0.874894187,Bel
5f16f559325a640008bb9a07,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
5f4c5105ad5ee685d48bcca2,5,expectation_deviation_belief1,4,High,0.999858916,Bel
5f2853a8e736e613955f73bf,4,expectation_deviation_belief1,0,High,0.5,Bel
5f1a30f8e8cd9a11b2832182,2,expectation_deviation_belief1,2,Low,0.749929458,Bel
5c6d590ca190e0000103ec5f,4,expectation_deviation_belief1,1,High,0.624964729,Bel
5c57c06ed05b82000139682e,3,expectation_deviation_belief1,3,Med,0.874894187,Bel
5c0990b854deae0001ac693c,3,expectation_deviation_belief1,0,Med,0.5,Bel
5c101f812a1a620001f04007,3,expectation_deviation_belief1,0,Med,0.5,Bel
5c2fcd716ea6880001dc8e3d,4,expectation_deviation_belief1,1,High,0.624964729,Bel
5c9527e29e4f7400011e1571,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
5dd2c9f2c925a82e5167ef8b,4,expectation_deviation_belief1,1,High,0.624964729,Bel
5b7cbe9db630cf000125dffe,2,expectation_deviation_belief1,3,Low,0.874894187,Bel
59296fb2e8a7ff000163f033,4,expectation_deviation_belief1,0,High,0.5,Bel
5f9c3ecd9a95b50a57842e5c,4,expectation_deviation_belief1,2,High,0.749929458,Bel
5d94794a521f890016f93604,4,expectation_deviation_belief1,0,High,0.5,Bel
599ec7dc617ca80001fcd124,5,expectation_deviation_belief1,0,High,0.5,Bel
5e531b2205acdb33c0f5f24c,3,expectation_deviation_belief1,2,Med,0.749929458,Bel
5dd3e9d93228863b9c89ad1a,2,expectation_deviation_belief1,1,Low,0.624964729,Bel
5dbaded2af6b8e0e8c3632ed,4,expectation_deviation_belief1,0,High,0.5,Bel
5c12521fbf739a0001cfeb03,3,expectation_deviation_belief1,-3,Med,0.125105813,Bel
5db0a97f127d4000117cdfa0,4,expectation_deviation_belief1,2,High,0.749929458,Bel
5b26ed8a8ecf3f0001619040,2,expectation_deviation_belief1,3,Low,0.874894187,Bel
58e79ac632bebb0001b741ec,4,expectation_deviation_belief1,-1,High,0.375035271,Bel
5bf08e67d63d690001360a79,3,expectation_deviation_belief1,3,Med,0.874894187,Bel
5b707a406f0ed10001bfb973,1,expectation_deviation_belief1,2,Low,0.749929458,Bel
5f4c4dd50a92c286c1972f06,3,expectation_deviation_belief1,2,Med,0.749929458,Bel
5f3ac1732efa0a74f975b1a8,4,expectation_deviation_belief1,2,High,0.749929458,Bel
5ea70b0537c5170b90ece8ac,2,expectation_deviation_belief1,1,Low,0.624964729,Bel
5b9efb73d1ff7a00013bfe84,2,expectation_deviation_belief1,1,Low,0.624964729,Bel
5f4813c94e8b081877fb26a6,3,expectation_deviation_belief1,2,Med,0.749929458,Bel
5a947fb0f05361000171b5a3,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
5e89fdffad009e010e958ee7,3,expectation_deviation_belief1,-4,Med,0.000141084,Bel
5a5c23afe0cf3d0001268781,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
5f50732850c7c600098593df,2,expectation_deviation_belief1,0,Low,0.5,Bel
5e2ac2aa0038f21089a533a4,5,expectation_deviation_belief1,3,High,0.874894187,Bel
59977c8ba7b2400001523396,4,expectation_deviation_belief1,1,High,0.624964729,Bel
5a5d7a42acc75b00017a8193,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
5ecaa9b289161d043d541b6c,4,expectation_deviation_belief1,0,High,0.5,Bel
599be3660ed7ae0001991db9,2,expectation_deviation_belief1,2,Low,0.749929458,Bel
5f773334d74b082186824cac,4,expectation_deviation_belief1,2,High,0.749929458,Bel
5dea8a8fcd6328000aeb1cf4,3,expectation_deviation_belief1,0,Med,0.5,Bel
5e3d679eaa341501c1a5a90b,3,expectation_deviation_belief1,0,Med,0.5,Bel
5aeeb4903c80f200013af2ed,5,expectation_deviation_belief1,3,High,0.874894187,Bel
5dc59aea37023940a0860dea,3,expectation_deviation_belief1,0,Med,0.5,Bel
5e3adfc595ff562fbdd130fa,2,expectation_deviation_belief1,1,Low,0.624964729,Bel
5f26a21c70a6d23f6032b1ea,4,expectation_deviation_belief1,2,High,0.749929458,Bel
5c58e01e6f4ec5000164c35a,3,expectation_deviation_belief1,0,Med,0.5,Bel
5f482b0da1cde52de45f174c,4,expectation_deviation_belief1,3,High,0.874894187,Bel
5e1a288a1859772a7ff2700a,2,expectation_deviation_belief1,-2,Low,0.250070542,Bel
5e9420fb792513752fd18744,4,expectation_deviation_belief1,0,High,0.5,Bel
5c39606586c1450001a9675d,5,expectation_deviation_belief1,0,High,0.5,Bel
5de9ca36a484410fdd8a928b,4,expectation_deviation_belief1,1,High,0.624964729,Bel
559fa17cfdf99b69c369d364,4,expectation_deviation_belief1,1,High,0.624964729,Bel
5ec771e68288e91bf1919096,4,expectation_deviation_belief1,3,High,0.874894187,Bel
5f6c102b6ec04317fc9a8127,4,expectation_deviation_belief1,-1,High,0.375035271,Bel
5e4a59b502b78f4a232c0cff,1,expectation_deviation_belief1,1,Low,0.624964729,Bel
5f034b403ad29e529145f174,4,expectation_deviation_belief1,1,High,0.624964729,Bel
5ea5dd6605b5170963934a65,3,expectation_deviation_belief1,3,Med,0.874894187,Bel
5e795b321feceb5164cd115d,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
5fa322092858085f30d5b011,3,expectation_deviation_belief1,0,Med,0.5,Bel
5f50468c0868af1baaec306c,4,expectation_deviation_belief1,0,High,0.5,Bel
570521cfde5095001018a0c8,3,expectation_deviation_belief1,0,Med,0.5,Bel
5b97f70161c19e00018db4a8,2,expectation_deviation_belief1,1,Low,0.624964729,Bel
5b3e3a299a6a140001222ea1,3,expectation_deviation_belief1,2,Med,0.749929458,Bel
557d84c8fdf99b4d577438df,4,expectation_deviation_belief1,0,High,0.5,Bel
5db3029ffa4efa000a145bde,5,expectation_deviation_belief1,2,High,0.749929458,Bel
54af2a48fdf99b09c01b3801,4,expectation_deviation_belief1,0,High,0.5,Bel
5e46f51bc3298c1bf813a984,2,expectation_deviation_belief1,1,Low,0.624964729,Bel
5f2502c10858c4143fafa023,4,expectation_deviation_belief1,0,High,0.5,Bel
592e85797b619d0001cb07e9,1,expectation_deviation_belief1,1,Low,0.624964729,Bel
5f5feca329bdfb0cfc2a8928,5,expectation_deviation_belief1,0,High,0.5,Bel
5f723cf881f5c0159cfa6da1,2,expectation_deviation_belief1,0,Low,0.5,Bel
5e3d91a08dfa83000c9f4d36,4,expectation_deviation_belief1,1,High,0.624964729,Bel
5ee9b0eb623285360eda1910,4,expectation_deviation_belief1,2,High,0.749929458,Bel
5eb030b6e679c6080c9b2350,3,expectation_deviation_belief1,0,Med,0.5,Bel
5e87e49bb69f7b469f03cc68,2,expectation_deviation_belief1,0,Low,0.5,Bel
5c3027ef69d7820001063974,2,expectation_deviation_belief1,1,Low,0.624964729,Bel
5d6edb6ada16690017c9b828,1,expectation_deviation_belief1,2,Low,0.749929458,Bel
5f500418133110165a1539a9,4,expectation_deviation_belief1,2,High,0.749929458,Bel
5f0dec5bb2612205fe864ab6,3,expectation_deviation_belief1,0,Med,0.5,Bel
5c83f1ed20b39a001440b6b1,4,expectation_deviation_belief1,1,High,0.624964729,Bel
5f5f039252a9217cad40cc18,3,expectation_deviation_belief1,-2,Med,0.250070542,Bel
5be2e7e491deed00015adcb0,2,expectation_deviation_belief1,1,Low,0.624964729,Bel
5c6b2f0d5b27b00001a3561f,3,expectation_deviation_belief1,-2,Med,0.250070542,Bel
5ec453f93ba6b432bdf01d58,2,expectation_deviation_belief1,2,Low,0.749929458,Bel
5c7a94dc8fbcb100146b6dc7,4,expectation_deviation_belief1,2,High,0.749929458,Bel
5ecffcc0d483170a794928e9,4,expectation_deviation_belief1,1,High,0.624964729,Bel
59347d4f53490b0001563e47,4,expectation_deviation_belief1,2,High,0.749929458,Bel
5d1d3f10d5669200017b4e46,3,expectation_deviation_belief1,0,Med,0.5,Bel
5e975c32ca82b62079dc8f7c,2,expectation_deviation_belief1,-1,Low,0.375035271,Bel
5dae25fc2e361800135fbd02,4,expectation_deviation_belief1,1,High,0.624964729,Bel
5df58b28ecb3ea3ed1ceea37,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
5e770f11a9d3b527c662aa23,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
5d453e8723a5bb0001492546,5,expectation_deviation_belief1,0,High,0.5,Bel
58ed2be2a083320001a13783,4,expectation_deviation_belief1,1,High,0.624964729,Bel
5f52e45ad408d55fa156aa21,3,expectation_deviation_belief1,2,Med,0.749929458,Bel
5e3dff6b8714b707b9a258b0,2,expectation_deviation_belief1,2,Low,0.749929458,Bel
5f1703a31ea06d025b729ad9,4,expectation_deviation_belief1,0,High,0.5,Bel
5d1618630b1f87001715eca7,2,expectation_deviation_belief1,3,Low,0.874894187,Bel
5e8d44819163b611f62d706c,4,expectation_deviation_belief1,-1,High,0.375035271,Bel
5f5d48f1c6768e5bcae08170,5,expectation_deviation_belief1,2,High,0.749929458,Bel
5c5deed04ee81200018ebb4a,4,expectation_deviation_belief1,3,High,0.874894187,Bel
5f2a13417b4ac51dc95d38c1,3,expectation_deviation_belief1,2,Med,0.749929458,Bel
5d14cea059c33d0001f19bb3,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
5f9803e732d857040c277dd9,4,expectation_deviation_belief1,0,High,0.5,Bel
5edc3b7a96a72790ae256a1d,5,expectation_deviation_belief1,-4,High,0.000141084,Bel
5e7c987c0d34ae2d8f9c7d8e,5,expectation_deviation_belief1,2,High,0.749929458,Bel
5d256c9b3eee7d001541a073,3,expectation_deviation_belief1,3,Med,0.874894187,Bel
5987c9f26ab9880001b5b04d,2,expectation_deviation_belief1,2,Low,0.749929458,Bel
5dd106ec7beb291ab1c63d0f,3,expectation_deviation_belief1,4,Med,0.999858916,Bel
5d478068ff3efc001a89d7de,4,expectation_deviation_belief1,1,High,0.624964729,Bel
5ceff2032de4e90015c822c4,3,expectation_deviation_belief1,-1,Med,0.375035271,Bel
5d4e24cdcc0b630001a2698d,3,expectation_deviation_belief1,0,Med,0.5,Bel
5e0d416d13ec504cb9c43cbf,4,expectation_deviation_belief1,1,High,0.624964729,Bel
5c7dcd11f066ff001568e56a,4,expectation_deviation_belief1,2,High,0.749929458,Bel
5f0963c6310eaf000b922e94,4,expectation_deviation_belief1,0,High,0.5,Bel
5b9ec956c8a17f000171f7ad,3,expectation_deviation_belief1,-1,Med,0.375035271,Bel
5e9aa65a9d211b140b6919f7,4,expectation_deviation_belief1,0,High,0.5,Bel
5ed8c264d134c803a2670e4c,2,expectation_deviation_belief1,-2,Low,0.250070542,Bel
5d4b265b72db9d0015e8aac6,2,expectation_deviation_belief1,0,Low,0.5,Bel
5e7d031be805560ae6b93dba,2,expectation_deviation_belief1,0,Low,0.5,Bel
5aa55cf8dbdb470001ef4cc5,1,expectation_deviation_belief1,2,Low,0.749929458,Bel
5a7cb079aa46dd00016b5bfb,3,expectation_deviation_belief1,0,Med,0.5,Bel
5c3fb71b36052e00016bb1a6,2,expectation_deviation_belief1,2,Low,0.749929458,Bel
5ee2b44f470fa7446a470c8d,4,expectation_deviation_belief1,0,High,0.5,Bel
5e6869e6fe7f431210ced3f1,1,expectation_deviation_belief1,1,Low,0.624964729,Bel
5debccb0389fde2b5e13fcea,5,expectation_deviation_belief1,0,High,0.5,Bel
5c11f8202b16ba0001c8b764,4,expectation_deviation_belief1,2,High,0.749929458,Bel
5e5d641259df370779040d9e,3,expectation_deviation_belief1,2,Med,0.749929458,Bel
5aeda69f9457e00001054d76,4,expectation_deviation_belief1,0,High,0.5,Bel
5f48348c7dfbf12d50c6a7ec,3,expectation_deviation_belief1,1,Med,0.624964729,Bel
589a46af57995d0001a8a03a,3,expectation_deviation_belief1,0,Med,0.5,Bel
5a708ef2f1530b000103bfab,2,expectation_deviation_belief1,-2,Low,0.250070542,Bel
